0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,2,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,7,6,2,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,6,6,1,0,18
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,14
4,0,0,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,4,0,0,0,3,1,1,0,0,0,11,29,0,1,12,0,5,0,0,0,1,0,1,0,0,0,0,13,15,17,1,52
4,0,0,0,0,5,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,5,6,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1,0,1,1,0,1,0,0,5,0,0,4,0,0,0,3,0,0,0,6,1,3,1,0,0,4,45,0,8,13,0,1,0,0,0,0,0,0,0,1,0,0,15,21,11,3,38
8,2,0,0,0,4,16,0,0,0,2,0,17,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,4,2,5,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,4,1,0,1,4,0,0,0,16,8,5,0,0,1,13,76,1,8,12,0,1,0,0,4,0,0,0,0,0,3,0,24,22,35,5,51
13,1,0,0,0,7,8,0,2,0,5,1,22,1,0,0,0,3,0,0,0,0,0,0,6,0,5,1,1,10,1,6,23,0,0,2,13,0,0,1,0,1,0,3,0,0,0,2,1,3,0,0,3,0,0,2,1,0,6,2,1,2,4,0,0,3,21,24,7,2,0,1,16,83,2,14,7,0,8,0,3,4,2,1,0,0,4,2,1,39,30,23,14,54
